vehicle_record_id,observation_id,batch_no,model_code,brand,common_name,energy_type,source,stage,record_quality,source_vehicle_type,vehicle_category,vehicle_subcategory,analysis_scope,catalog_no,source_section,length_mm,width_mm,height_mm,wheelbase_mm,curb_weight_kg,curb_weight_num,battery_capacity_kwh,battery_capacity_num,battery_mass_kg,battery_mass_num,ev_range_km,ev_range_num,battery_type,battery_chemistry,battery_chemistry_cn,motor_power_kw,motor_count,motor_total_peak_kw,single_multi_motor,cell_supplier,pack_supplier,cell_supplier_group,pack_supplier_group,vertical_integration_flag,range_extender,seat_count,approx_energy_consumption_kwh_100km,battery_energy_density_wh_kg,km_per_kwh,battery_mass_ratio_pct,variant_count,vehicle_tax_match_flag,purchase_tax_match_flag,metric_scope,source_detail,source_tax
403:XMA7001,403:XMA7001:confirmed,403,XMA7001,小米,小米SU7,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,217,一、汽车生产企业,,,,,2280,2280.0,101.7,101.7,666,666.0,835/805/730,835.0,,,,,,,,,,,,,,,12.2,152.7,8.21,29.2,1,0,1,全数据,,纯电动汽车
404:AFN7000,404:AFN7000:confirmed,404,AFN7000,奥迪,A6L,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,218,一、汽车生产企业,,,,,2327,2327.0,95.0,95.0,663,663.0,720,720.0,,,,,,,,,,,,,,,13.2,143.3,7.58,28.5,1,0,1,全数据,,纯电动汽车
404:AHC6460,404:AHC6460:confirmed,404,AHC6460,埃安(AION),埃安N60,纯电动,eidc,confirmed,high,换电式纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,216,一、汽车生产企业,,,,,1760,1760.0,55.979,55.979,415,415.0,500,500.0,,,,,,,,,,,,,,,11.2,134.9,8.93,23.6,1,0,1,全数据,,纯电动汽车
404:BJ7000,404:BJ7000:confirmed,404,BJ7000,极狐,T1,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,11,一、汽车生产企业,,,,,1540,1540.0,55.6,55.6,417,417.0,550,550.0,,,,,,,,,,,,,,,10.1,133.3,9.89,27.1,1,0,1,全数据,,纯电动汽车
404:BJ7158,404:BJ7158:confirmed,404,BJ7158,梅赛德斯-奔驰(Mercedes-Benz),CLA 220 L,插电式混合动力,eidc,confirmed,high,混合动力轿车,passenger_vehicle,sedan,in_scope,10,一、汽车生产企业,,,,,1680,1680.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,全数据,,节能乘用车
404:BRT5060X,404:BRT5060X:confirmed,404,BRT5060X,卓昂,,插电式增程混合动力,eidc,confirmed,high,插电式增程混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(二十一)39,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
404:BTQ5073X,404:BTQ5073X:confirmed,404,BTQ5073X,舜泰,,插电式混合动力,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)394,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
404:BYD6460,404:BYD6460:confirmed,404,BYD6460,比亚迪,比亚迪海狮05,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,,,,,1710,1710.0,57.545,57.545,399.1,399.1,540(CLTC),540.0,,,,,,,,,,,,,,,10.7,144.2,9.38,23.3,1,0,1,全数据,,纯电动汽车
404:BYD6480,404:BYD6480:confirmed,404,BYD6480,比亚迪,比亚迪海狮06,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,108,一、汽车生产企业,,,,,2080,2080.0,82.732,82.732,571.3,571.3,710(CLTC),710.0,,,,,,,,,,,,,,,11.7,144.8,8.58,27.5,1,0,1,全数据,,纯电动汽车
404:BYD6530,404:BYD6530:confirmed,404,BYD6530,比亚迪,比亚迪大唐,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,,,,,2970,2970.0,130.15,130.15,885,885.0,850(CLTC),850.0,,,,,,,,,,,,,,,15.3,147.1,6.53,29.8,1,0,1,全数据,,纯电动汽车
404:CC1030,404:CC1030:confirmed,404,CC1030,长城,,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途货车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,,,,,2375,2375.0,33.1,33.1,246.5,246.5,100,100.0,,,,,,,,,,,,,,,33.1,134.3,3.02,10.4,1,1,1,全数据,,插电式混合动力商用车
404:CC1033,404:CC1033:confirmed,404,CC1033,长城,,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途货车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,,,,,2500/2550,2500.0,33.1,33.1,246.5,246.5,95,95.0,,,,,,,,,,,,,,,34.8,134.3,2.87,9.9,1,1,1,全数据,,插电式混合动力商用车
404:CC6450,404:CC6450:confirmed,404,CC6450,欧拉,ORA 5,,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,,,,,"1540,1565",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,全数据,,节能乘用车
404:CC6480,404:CC6480:confirmed,404,CC6480,哈弗,哈弗猛龙,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,,,,,2075,2075.0,23.7,23.7,186,186.0,106,106.0,,,,,,,,,,,,,,,22.4,127.4,4.47,9.0,1,1,1,全数据,,插电式混合动力乘用车
404:CC6490,404:CC6490:confirmed,404,CC6490,哈弗,哈弗猛龙V7 PLUS;哈弗猛龙 PLUS,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,,,,,2200,2200.0,23.7,23.7,186,186.0,103,103.0,,,,,,,,,,,,,,,23.0,127.4,4.35,8.5,1,1,1,全数据,,插电式混合动力乘用车
404:CC6491,404:CC6491:confirmed,404,CC6491,哈弗,哈弗猛龙V7 PLUS;哈弗猛龙 PLUS,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,,,,,2195/2280,2195.0,44.7,44.7,250,250.0,191/188,191.0,,,,,,,,,,,,,,,23.4,178.8,4.27,11.4,1,1,1,全数据,,插电式混合动力乘用车
404:CC6530,404:CC6530:confirmed,404,CC6530,魏,V9X,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,,,,,2740/2780,2740.0,53.6,53.6,288,288.0,240,240.0,,,,,,,,,,,,,,,22.3,186.1,4.48,10.5,1,1,1,全数据,,插电式混合动力乘用车
404:CFC5037X,404:CFC5037X:confirmed,404,CFC5037X,长沣,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)256,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:CRV5030X,404:CRV5030X:confirmed,404,CRV5030X,启界,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十二)75,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:CXF5095X,404:CXF5095X:confirmed,404,CXF5095X,程力新富,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)188,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:DCQ5042X,404:DCQ5042X:confirmed,404,DCQ5042X,大驰,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)466,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:DFL6490,404:DFL6490:confirmed,404,DFL6490,东风日产,东风日产NX8,插电式混合动力,eidc,confirmed,high,插电式增程混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,3,一、汽车生产企业,,,,,2162/2190,2162.0,43.2,43.2,314±9,314.0,214,214.0,,,,,,,,,,,,,,,20.2,137.6,4.95,14.5,1,1,1,全数据,,插电式混合动力乘用车
404:DJV5032X,404:DJV5032X:confirmed,404,DJV5032X,东嘉加乐,,插电式混合动力,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(二十二)68,民用改装车生产企业,,,,,3150/3000,3150.0,32.855,32.855,207±6,207.0,135,135.0,,,,,,,,,,,,,,,24.3,158.7,4.11,6.6,1,1,0,全数据,,插电式混合动力商用车
404:DKF5071X,404:DKF5071X:confirmed,404,DKF5071X,科发房车,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)458,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:DKF5140X,404:DKF5140X:confirmed,404,DKF5140X,科发房车,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)458,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:EZY5046X,404:EZY5046X:confirmed,404,EZY5046X,正远,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)147,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:FHA5032X,404:FHA5032X:confirmed,404,FHA5032X,景飞,,插电式混合动力,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(九)50,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
404:FZ6530,404:FZ6530:confirmed,404,FZ6530,零跑,D19,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,58,一、汽车生产企业,,,,,2730,2730.0,99.6,99.6,677±20.3,677.0,620（CLTC）,620.0,,,,,,,,,,,,,,,16.1,147.1,6.22,24.8,1,0,1,全数据,,纯电动汽车
404:FZ7000,404:FZ7000:confirmed,404,FZ7000,零跑,Lafa 5,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,58,一、汽车生产企业,,,,,1750,1750.0,67.1,67.1,461±13.8/471±14.13,461.0,600（CLTC）,600.0,,,,,,,,,,,,,,,11.2,145.6,8.94,26.3,1,0,1,全数据,,纯电动汽车
404:HFC7150,404:HFC7150:confirmed,404,HFC7150,江淮,尊界S800,插电式混合动力,eidc,confirmed,high,插电式增程混合动力轿车,passenger_vehicle,sedan,in_scope,56,一、汽车生产企业,,,,,2804/2822/2865/2851/2870,2804.0,63.262,63.262,385,385.0,271/258,271.0,,,,,,,,,,,,,,,23.3,164.3,4.28,13.7,1,1,1,全数据,,插电式混合动力乘用车
404:HQ7151,404:HQ7151:confirmed,404,HQ7151,吉利,银河星耀6 EM-i,插电式混合动力,eidc,confirmed,high,插电式混合动力轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,,,,,1625,1625.0,28.3,28.3,220,220.0,170,170.0,,,,,,,,,,,,,,,16.6,128.6,6.01,13.5,1,1,1,全数据,,插电式混合动力乘用车
404:HQ7155,404:HQ7155:confirmed,404,HQ7155,帝豪,,插电式混合动力,eidc,confirmed,high,混合动力轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
404:HXP5046X,404:HXP5046X:confirmed,404,HXP5046X,华西,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二十二)41,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:JL6484,404:JL6484:confirmed,404,JL6484,吉利,星越L,插电式混合动力,eidc,confirmed,high,混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,52,一、汽车生产企业,,,,,1700,1700.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,全数据,,节能乘用车
404:JL7001,404:JL7001:confirmed,404,JL7001,吉利,,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:JMV5044X,404:JMV5044X:confirmed,404,JMV5044X,晶马,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,62,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:JTW5036X,404:JTW5036X:confirmed,404,JTW5036X,克蒂汽车,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二)31,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:JX1037,404:JX1037:confirmed,404,JX1037,江铃,,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途货车,passenger_vehicle,suv_mpv,in_scope,61,一、汽车生产企业,,,,,2645,2645.0,43.47,43.47,325,325.0,130,130.0,,,,,,,,,,,,,,,33.4,133.8,2.99,12.3,1,0,1,全数据,,插电式混合动力汽车
404:JX6547,404:JX6547:confirmed,404,JX6547,江铃,大道,插电式混合动力,eidc,confirmed,high,插电式混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,61,一、汽车生产企业,,,,,2785,2785.0,43.47,43.47,325,325.0,136,136.0,,,,,,,,,,,,,,,32.0,133.8,3.13,11.7,1,0,1,全数据,,插电式混合动力汽车
404:JYF5083X,404:JYF5083X:confirmed,404,JYF5083X,隆吉瑞,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)281,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:JYY5070X,404:JYY5070X:confirmed,404,JYY5070X,弋杰,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十)212,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:KLV5080X,404:KLV5080X:confirmed,404,KLV5080X,凯勒威,,纯电动,eidc,confirmed,high,纯电动旅居车,passenger_vehicle,suv_mpv,in_scope,(十一)76,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:LRP5045X,404:LRP5045X:confirmed,404,LRP5045X,四季风,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十)207,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:LXA6530,404:LXA6530:confirmed,404,LXA6530,理想,理想L9,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,210,一、汽车生产企业,,,,,2755/2785/2810/2835,2755.0,72.7,72.7,411±6,411.0,340/332,340.0,,,,,,,,,,,,,,,21.4,176.9,4.68,14.9,1,1,0,全数据,,插电式混合动力乘用车
404:LXP5073X,404:LXP5073X:confirmed,404,LXP5073X,鲁玺,,插电式增程混合动力,eidc,confirmed,high,插电式增程混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)262,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
404:MAX5100X,404:MAX5100X:confirmed,404,MAX5100X,星迹,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十)234,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:MBK5037X,404:MBK5037X:confirmed,404,MBK5037X,麦卡佰客,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)556,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:MR6511,404:MR6511:confirmed,404,MR6511,极氪,8X,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,52,一、汽车生产企业,,,,,2800,2800.0,55.1,55.1,340±10,340.0,215,215.0,,,,,,,,,,,,,,,25.6,162.1,3.9,12.1,1,0,1,全数据,,插电式混合动力汽车
404:MR7001,404:MR7001:confirmed,404,MR7001,极氪,007GT,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,,,,,2320,2320.0,103(1/3C),103.0,580±17,580.0,760/685,760.0,,,,,,,,,,,,,,,13.6,177.6,7.38,25.0,1,0,1,全数据,,纯电动汽车
404:MR7002,404:MR7002:confirmed,404,MR7002,吉利,银河A7EV,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,,,,,1575,1575.0,49.52,49.52,386,386.0,470,470.0,,,,,,,,,,,,,,,10.5,128.3,9.49,24.5,1,0,1,全数据,,纯电动汽车
404:MR7152,404:MR7152:confirmed,404,MR7152,吉利,银河星耀8,插电式混合动力,eidc,confirmed,high,插电式混合动力轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,,,,,1895,1895.0,28.5,28.5,214,214.0,166,166.0,,,,,,,,,,,,,,,17.2,133.2,5.82,11.3,1,1,0,全数据,,插电式混合动力乘用车
404:MYY5049X,404:MYY5049X:confirmed,404,MYY5049X,迷野,,插电式增程混合动力,eidc,confirmed,high,插电式增程混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(三)119,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
404:NHQ6530,404:NHQ6530:confirmed,404,NHQ6530,小鹏,小鹏GX,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,140,一、汽车生产企业,,,,,2890,2890.0,63.3,63.3,451,451.0,320,320.0,,,,,,,,,,,,,,,19.8,140.4,5.06,15.6,1,1,1,全数据,,插电式混合动力乘用车
404:NJX5040X,404:NJX5040X:confirmed,404,NJX5040X,艾杰斯坦,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二十二)75,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:QCJ6500,404:QCJ6500:confirmed,404,QCJ6500,方程豹,方程豹钛7,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,,,,,2610,2610.0,105.792,105.792,755.5,755.5,675(CLTC),675.0,,,,,,,,,,,,,,,15.7,140.0,6.38,28.9,1,0,1,全数据,,纯电动汽车
404:QCJ6520,404:QCJ6520:confirmed,404,QCJ6520,腾势,腾势D9,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,,,,,3015,3015.0,115.072,115.072,810.5,810.5,750,750.0,,,,,,,,,,,,,,,15.3,142.0,6.52,26.9,1,0,1,全数据,,纯电动汽车
404:QYZ5030X,404:QYZ5030X:confirmed,404,QYZ5030X,重特,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二十一)10,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:QYZ5036X,404:QYZ5036X:confirmed,404,QYZ5036X,重特,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二十一)10,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:SC7000,404:SC7000:confirmed,404,SC7000,阿维塔（AVATR）,06T,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,96,一、汽车生产企业,,,,,2280,2280.0,87.301,87.301,640,640.0,741/630,741.0,,,,,,,,,,,,,,,11.8,136.4,8.49,28.1,1,0,1,全数据,,纯电动汽车
404:SC7140,404:SC7140:confirmed,404,SC7140,长安,,,eidc,confirmed,high,轿车,passenger_vehicle,sedan,in_scope,96,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:SC7150,404:SC7150:confirmed,404,SC7150,阿维塔（AVATR）,06T,插电式混合动力,eidc,confirmed,high,插电式增程混合动力轿车,passenger_vehicle,sedan,in_scope,96,一、汽车生产企业,,,,,2255,2255.0,45.061,45.061,353,353.0,245,245.0,,,,,,,,,,,,,,,18.4,127.7,5.44,15.7,1,1,0,全数据,,插电式混合动力乘用车
404:SGM6481,404:SGM6481:confirmed,404,SGM6481,别克(BUICK),ELECTRA E7,插电式混合动力,eidc,confirmed,high,插电式混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,6,一、汽车生产企业,,,,,1995,1995.0,31.7(1C)；32.6(1/3C),31.7,252,252.0,163,163.0,,,,,,,,,,,,,,,19.4,125.8,5.14,12.6,1,1,0,全数据,,插电式混合动力乘用车
404:SKE6501,404:SKE6501:confirmed,404,SKE6501,问界,问界M6,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,175,一、汽车生产企业,,,,,2545,2545.0,36.019,36.019,290,290.0,180,180.0,,,,,,,,,,,,,,,20.0,124.2,5.0,11.4,1,1,1,全数据,,插电式混合动力乘用车
404:SKE6521,404:SKE6521:confirmed,404,SKE6521,问界,问界M8,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,175,一、汽车生产企业,,,,,2575/2630,2575.0,51.975,51.975,302,302.0,249/245,249.0,,,,,,,,,,,,,,,20.9,172.1,4.79,11.7,1,1,0,全数据,,插电式混合动力乘用车
404:SQH5180X,404:SQH5180X:confirmed,404,SQH5180X,勤宏,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二十二)29,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:SQR2040,404:SQR2040:confirmed,404,SQR2040,捷途,捷途纵横G700,插电式混合动力,eidc,confirmed,high,插电式混合动力越野乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,,,,,3303/3334,3303.0,34.13,34.13,303,303.0,100,100.0,,,,,,,,,,,,,,,34.1,112.6,2.93,9.2,1,1,0,全数据,,插电式混合动力乘用车
404:SQR6490,404:SQR6490:confirmed,404,SQR6490,奇瑞,风云T9L,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,,,,,2215,2215.0,32.659,32.659,266,266.0,140,140.0,,,,,,,,,,,,,,,23.3,122.8,4.29,12.0,1,1,1,全数据,,插电式混合动力乘用车
404:SVW6471,404:SVW6471:confirmed,404,SVW6471,大众汽车(VOLKSWAGEN),TIGUAN L ePRO,插电式混合动力,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,5,一、汽车生产企业,,,,,1870,1870.0,22,22.0,163.1,163.1,117,117.0,,,,,,,,,,,,,,,18.8,134.9,5.32,8.7,1,1,1,全数据,,插电式混合动力乘用车
404:SVW6521,404:SVW6521:confirmed,404,SVW6521,大众汽车(VOLKSWAGEN),ID.ERA 9X,插电式混合动力,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,5,一、汽车生产企业,,,,,2680,2680.0,51.1,51.1,390,390.0,255,255.0,,,,,,,,,,,,,,,20.0,131.0,4.99,14.6,1,1,0,全数据,,插电式混合动力乘用车
404:TSP5070X,404:TSP5070X:confirmed,404,TSP5070X,贝天使,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(三十)02,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:VCD6474,404:VCD6474:confirmed,404,VCD6474,沃尔沃,,,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,52,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:VCD6505,404:VCD6505:confirmed,404,VCD6505,沃尔沃,EX90,纯电动,eidc,confirmed,high,纯电动运动型乘用车,passenger_vehicle,suv_mpv,in_scope,52,一、汽车生产企业,,,,,2710,2710.0,106,106.0,645,645.0,737,737.0,,,,,,,,,,,,,,,14.4,164.3,6.95,23.8,1,0,1,全数据,,纯电动汽车
404:VCD7005,404:VCD7005:confirmed,404,VCD7005,沃尔沃,ES90,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,,,,,2558,2558.0,106,106.0,662,662.0,848,848.0,,,,,,,,,,,,,,,12.5,160.1,8.0,25.9,1,0,1,全数据,,纯电动汽车
404:WGG5031X,404:WGG5031X:confirmed,404,WGG5031X,武工,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)54,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:WHP5041X,404:WHP5041X:confirmed,404,WHP5041X,卫航,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十)121,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:WLP5030X,404:WLP5030X:confirmed,404,WLP5030X,沃勒创精,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二)41,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:WLP5039X,404:WLP5039X:confirmed,404,WLP5039X,沃勒创精,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二)41,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:WTF5063X,404:WTF5063X:confirmed,404,WTF5063X,威尔特芬,,插电式增程混合动力,eidc,confirmed,high,插电式增程混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)241,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,非纯电车型（tax hit=0 pur hit=0）,,
404:WXY5041X,404:WXY5041X:confirmed,404,WXY5041X,星羽兴旺,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)529,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
404:XKL5035X,404:XKL5035X:confirmed,404,XKL5035X,霞客乐,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十八)78,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
