price_bucket,body_type,vehicle_level_group,fuel_type_group,sales,weighted_tp,active_months,share_pct,market_rank,model_top3,top1_model,top3_sales,top3_concentration_pct,top3_stable,stable_top3_concentration_pct,stable_model_count,mapped_model_sales_pct,concentration_label
25-30万,MPV,B,新能源,43745.0,282493.8128075464,12,0.20954967872242766,68,别克GL8（63.3%）、魏牌高山（22.9%）、广汽传祺向往M8（5.4%）,别克GL8,40069.0,91.59675391473311,别克GL8（63.3%）、极氪极氪MIX（0.9%）、迈克萨斯大家9（0.7%）,64.86455594925134,3,100.0,高集中
20-25万,SUV,A,其他能源,41356.0,220875.84979090493,12,0.19810576096113197,69,奔驰GLB级（49.1%）、坦克坦克300（26.5%）、宝马X2（10.9%）,奔驰GLB级,35755.0,86.45662056291711,奔驰GLB级（49.1%）、宝马X2（10.9%）、林肯冒险家（4.3%）,64.33649289099526,3,100.0,高集中
35-40万,MPV,B,新能源,40174.0,369692.1664760939,12,0.19244368026048253,70,岚图梦想家（82.9%）、腾势腾势D9（7.9%）、广汽传祺向往M8（7.2%）,岚图梦想家,39379.0,98.02110817941953,岚图梦想家（82.9%）,82.91183352416986,1,100.0,高集中
60万以上,轿车,D,其他能源,38294.0,989133.9392845677,12,0.183438001988722,71,梅赛德斯-迈巴赫S级（23.5%）、保时捷PANAMERA（22.4%）、宝马7系（21.9%）,梅赛德斯-迈巴赫S级,25931.0,67.71556901864521,梅赛德斯-迈巴赫S级（23.5%）、保时捷PANAMERA（22.4%）、宝马7系（21.9%）,67.71556901864521,3,100.0,高集中
其他,轿车,B,新能源,37311.0,0.0,12,0.17872918191364723,72,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
10-15万,SUV,A0,其他能源,36458.0,105701.30722038697,12,0.17464309491055588,73,领克领克06（85.6%）、奥迪Q2L（7.7%）、本田XR-V（6.2%）,领克领克06,36257.0,99.44868067365186,领克领克06（85.6%）、奥迪Q2L（7.7%）、本田XR-V（6.2%）,99.44868067365186,3,100.0,高集中
45-50万,MPV,B,新能源,35867.0,468036.4714665309,12,0.17181205456023116,74,别克至境世家（42.0%）、智界智界V9（36.9%）、极氪极氪009（21.1%）,别克至境世家,35867.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,高集中
5-10万,轿车,A00,新能源,33544.0,54700.81431255411,12,0.1606842935893271,75,零跑零跑T03（57.2%）、奇瑞eQ（25.2%）、奇瑞QQeQ（8.6%）,零跑零跑T03,30537.0,91.03565466253279,易至易至EV3（7.6%）、钇为花仙子（1.4%）,8.964345337467208,2,100.0,高集中
20-25万,MPV,B,新能源,32584.0,224838.5031182931,12,0.15608564936544939,76,比亚迪夏（35.5%）、广汽传祺E8（31.1%）、东风风行星海V9（12.3%）,比亚迪夏,25712.0,78.9098944267125,比亚迪夏（35.5%）、广汽传祺E8（31.1%）、东风风行星海V9（12.3%）,78.9098944267125,3,100.0,高集中
5-10万,MPV,A,其他能源,32098.0,61180.44290511107,12,0.1537575857271113,77,五菱五菱宏光（84.5%）、五菱佳辰（15.1%）、东风风光风光（0.4%）,五菱五菱宏光,32098.0,100.0,五菱佳辰（15.1%）,15.134899370677301,1,100.0,高集中
其他,MPV,A,新能源,31256.0,0.0,12,0.14972419152241853,78,无可映射车型,无可映射车型,0.0,0.0,无满足9个月暴露期车型,0.0,0,0.0,低集中
45-50万,SUV,C,其他能源,29579.0,472279.1990108452,12,0.14169093489383217,79,丰田普拉多（67.8%）、沃尔沃XC90（18.3%）、大众途锐（5.6%）,丰田普拉多,27112.0,91.65962338145306,丰田普拉多（67.8%）、沃尔沃XC90（18.3%）、JEEP牧马人（4.3%）,90.34788194327056,3,100.0,高集中
30-35万,SUV,C,其他能源,27345.0,320083.2816649024,12,0.13098950656451672,80,福特探险者（38.6%）、大众途昂（36.0%）、奥迪Q6（14.2%）,福特探险者,24263.0,88.72920095081368,福特探险者（38.6%）、大众途昂（36.0%）、坦克坦克500（6.1%）,80.65094167123789,3,100.0,高集中
25-30万,轿车,B,新能源,25631.0,272691.1744481599,12,0.12277901052313506,81,蔚来蔚来ET5（68.9%）、奥迪E5 Sportback（20.6%）、奔驰C级（5.5%）,蔚来蔚来ET5,24360.0,95.04116109398775,奔驰C级（5.5%）,5.5440677304826185,1,100.0,高集中
