price_bucket,body_type,fuel_type_group,sales,model_top3,top1_model,top3_sales,top3_concentration_pct,top3_stable,stable_top3_concentration_pct,stable_model_count,mapped_model_sales_pct,recent_3m_sales,prior_3m_sales,growth_pct,total_sales,nev_sales,nev_penetration_pct,nev_model_sales,bev_model_sales,bev_route_pct,market_openness,nev_substitution_space,open_convertible_share,opportunity_profile
35-40万,跑车,其他能源,291.0,福特Mustang（91.1%）、宝马Z4（8.9%）,福特Mustang,291.0,100.0,福特Mustang（91.1%）,91.06529209621993,1,100.0,23.0,42.0,-45.238095238095234,291.0,,,,,,0.0,,,头部锁死
35-40万,轿车,其他能源,101447.0,奔驰E级（52.0%）、宝马5系（25.7%）、宝马4系（8.6%）,奔驰E级,87631.0,86.38106597533688,奔驰CLE（5.1%）、奔驰CLA级AMG（0.7%）、沃尔沃V90（0.7%）,6.495017102526443,3,100.0,40842.0,23606.0,73.0153350843006,104200.0,2753.0,2.6420345489443378,2753.0,2114.0,76.7889575009081,0.1361893402466312,0.9735796545105566,0.13259117082533586,头部锁死
35-40万,轿车,新能源,2753.0,享界享界S9（34.5%）、蔚来蔚来ET7（20.1%）、享界享界S9T（16.8%）,享界享界S9,1966.0,71.41300399564112,无满足9个月暴露期车型,0.0,0,100.0,165.0,170.0,-2.941176470588236,104200.0,2753.0,2.6420345489443378,2753.0,2114.0,76.7889575009081,0.2858699600435888,0.9735796545105566,0.2783171769341838,头部锁死
40-45万,MPV,新能源,8188.0,极氪极氪009（94.8%）、吉利银河翼真L380（5.2%）,极氪极氪009,8188.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,6716.0,1096.0,512.7737226277372,8188.0,8188.0,100.0,8188.0,8188.0,100.0,0.0,0.0,0.0,头部锁死
40-45万,SUV,其他能源,20125.0,雷克萨斯RX（74.9%）、奔驰GLC级（11.7%）、大众途锐（10.1%）,雷克萨斯RX,19471.0,96.75031055900621,雷克萨斯RX（74.9%）、奥迪SQ5（0.3%）,75.25465838509317,2,100.0,4669.0,4692.0,-0.4901960784313708,193046.0,172921.0,89.57502356951193,172921.0,99817.0,57.72404739736643,0.03249689440993786,0.10424976430488075,0.003387793582876619,头部锁死
40-45万,SUV,新能源,172921.0,蔚来蔚来ES8（57.7%）、AITO问界M8（23.0%）、腾势腾势N9（6.3%）,蔚来蔚来ES8,150597.0,87.0900584660047,蔚来蔚来ES8（57.7%）、腾势腾势N9（6.3%）、坦克坦克700（5.1%）,69.17667605438321,3,100.0,12066.0,45250.0,-73.33480662983425,193046.0,172921.0,89.57502356951193,172921.0,99817.0,57.72404739736643,0.12909941533995295,0.10424976430488075,0.013458583621088002,头部锁死
40-45万,跑车,其他能源,241.0,宝马Z4（90.5%）、福特Mustang（9.1%）、捷豹F-TYPE（0.4%）,宝马Z4,241.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,,,,241.0,,,,,,0.0,,,头部锁死
40-45万,轿车,其他能源,77549.0,奔驰E级（97.7%）、奥迪A6（1.7%）、奥迪S4（0.5%）,奔驰E级,77453.0,99.8762073011902,奥迪A6（1.7%）,1.6866755212833175,1,100.0,190.0,8352.0,-97.7250957854406,84090.0,6541.0,7.7785705791413955,6541.0,648.0,9.906742088365693,0.0012379269880979926,0.922214294208586,0.001141633963610551,头部锁死
40-45万,轿车,新能源,6541.0,奔驰E级（90.1%）、享界享界S9（9.9%）,奔驰E级,6541.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,,,,84090.0,6541.0,7.7785705791413955,6541.0,648.0,9.906742088365693,0.0,0.922214294208586,0.0,头部锁死
45-50万,MPV,其他能源,2593.0,奔驰V级（100.0%）,奔驰V级,2593.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,,,,38460.0,35867.0,93.25793031721268,35867.0,7901.0,22.028605682103326,0.0,0.06742069682787322,0.0,头部锁死
45-50万,MPV,新能源,35867.0,别克至境世家（42.0%）、智界智界V9（36.9%）、极氪极氪009（21.1%）,别克至境世家,35867.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,16292.0,6662.0,144.55118583008107,38460.0,35867.0,93.25793031721268,35867.0,7901.0,22.028605682103326,0.0,0.06742069682787322,0.0,头部锁死
45-50万,SUV,其他能源,33118.0,丰田普拉多（60.6%）、沃尔沃XC90（16.3%）、保时捷Macan（9.5%）,丰田普拉多,28595.0,86.3427743221209,丰田普拉多（60.6%）、沃尔沃XC90（16.3%）、保时捷Macan（9.5%）,86.3427743221209,3,100.0,6041.0,7136.0,-15.344730941704032,87630.0,54512.0,62.20700673285404,54512.0,851.0,1.5611241561491047,0.13657225677879092,0.3779299326714596,0.05161474380919774,头部锁死
45-50万,SUV,新能源,54512.0,极氪极氪9X（45.7%）、AITO问界M9（26.6%）、理想理想L9（24.0%）,极氪极氪9X,52511.0,96.32924860581157,宝马iX（0.7%）、雷克萨斯RX（0.3%）,0.994276489580276,2,100.0,15996.0,8375.0,90.99701492537314,87630.0,54512.0,62.20700673285404,54512.0,851.0,1.5611241561491047,0.03670751394188432,0.3779299326714596,0.013872868272593004,头部锁死
45-50万,跑车,其他能源,991.0,奔驰CLE（100.0%）,奔驰CLE,991.0,100.0,奔驰CLE（100.0%）,100.0,1,100.0,418.0,149.0,180.53691275167787,991.0,,,,,,0.0,,,头部锁死
45-50万,轿车,其他能源,60.0,奥迪A7（80.0%）、奔驰C级AMG（15.0%）、宝马6系（5.0%）,奥迪A7,60.0,100.0,无满足9个月暴露期车型,0.0,0,100.0,51.0,6.0,750.0,237.0,177.0,74.68354430379746,177.0,177.0,100.0,0.0,0.25316455696202533,0.0,头部锁死
45-50万,轿车,新能源,177.0,宝马i5（70.6%）、沃尔沃ES90（29.4%）,宝马i5,177.0,100.0,宝马i5（70.6%）,70.62146892655367,1,100.0,72.0,17.0,323.5294117647059,237.0,177.0,74.68354430379746,177.0,177.0,100.0,0.0,0.25316455696202533,0.0,头部锁死
5-10万,MPV,其他能源,86263.0,五菱五菱宏光（37.4%）、五菱星光730（28.6%）、北京汽车制造厂王牌M7（9.6%）,五菱五菱宏光,65235.0,75.62338430149659,五菱五菱宏光（37.4%）、五菱星光730（28.6%）、北京汽车制造厂王牌M7（9.6%）,75.62338430149659,3,100.0,11467.0,20892.0,-45.11296189929159,95884.0,9621.0,10.033999415960952,9621.0,189.0,1.9644527595884003,0.24376615698503412,0.8996600058403905,0.21930666221684536,头部锁死
5-10万,MPV,新能源,9621.0,五菱星光730（97.1%）、东风风光风光（1.1%）、东风风行菱智（1.0%）,五菱星光730,9542.0,99.17887953435194,无满足9个月暴露期车型,0.0,0,100.0,94.0,4702.0,-98.00085070182901,95884.0,9621.0,10.033999415960952,9621.0,189.0,1.9644527595884003,0.00821120465648062,0.8996600058403905,0.007387292429205996,头部锁死
5-10万,SUV,其他能源,1237097.0,吉利缤越（10.7%）、丰田锋兰达（10.7%）、大众途岳（7.9%）,吉利缤越,362974.0,29.340787343272197,吉利缤越（10.7%）、丰田锋兰达（10.7%）、大众途岳（7.9%）,29.340787343272197,3,100.0,289786.0,267633.0,8.277379844787447,1707385.0,470288.0,27.54434412859431,470288.0,459582.0,97.72352260742355,0.7065921265672781,0.7245565587140569,0.5119659596400343,开放替代蓝海
5-10万,SUV,新能源,470288.0,比亚迪元（43.8%）、启源Q05（18.9%）、零跑零跑A10（16.3%）,比亚迪元,371483.0,78.9905334603477,比亚迪元（43.8%）、奔腾悦意03（6.4%）、埃安AION Y（5.0%）,55.22637192528833,3,100.0,189158.0,107260.0,76.35465224687674,1707385.0,470288.0,27.54434412859431,470288.0,459582.0,97.72352260742355,0.210094665396523,0.7245565587140569,0.15222546776388596,头部锁死
